person_ID,country,name_0,country_ID,governorate,name_1,governorate_ID,gov_x,gov_y,case,edu_years,level_edu_ABIII,coledu,coledu_any,age,married,student,unemployed,agriman,lowstat
3974,Morocco,,Morocco,,,,,,1,,,0,0,28,0,0,0,0,0
3975,Morocco,,Morocco,,,,,,1,,,0,0,,0,0,0,0,0
3976,Morocco,,Morocco,,,,,,1,8,2,0,0,31,0,0,0,0,0
3977,Morocco,,Morocco,,,,,,1,12,4,0,0,34,0,0,0,0,0
3978,Morocco,,Morocco,,,,,,1,15,6,0,0,34,1,0,0,0,0
3979,Morocco,,Morocco,,,,,,1,12,4,0,0,40,1,0,0,0,0
3980,Morocco,,Morocco,,,,,,1,15,6,0,0,,0,1,0,0,0
3981,Morocco,,Morocco,,,,,,1,,,0,0,,0,0,0,0,0
3982,Morocco,,Morocco,,,,,,1,7,2,0,0,19,0,0,0,0,0
3983,Morocco,,Morocco,,,,,,1,9,3,0,0,35,1,0,0,0,0
3984,Morocco,,Morocco,,,,,,1,12,4,0,0,21,0,0,0,0,0
3985,Morocco,,Morocco,,,,,,1,12,4,0,0,30,1,0,0,1,1
3986,Morocco,,Morocco,,,,,,1,14,5,0,0,27,0,0,0,0,0
3987,Morocco,,Morocco,,,,,,1,12,4,0,0,,1,0,0,0,0
3988,Morocco,,Morocco,,,,,,1,8,2,0,0,29,1,0,0,0,0
3989,Morocco,,Morocco,,,,,,1,12,4,0,0,20,0,0,0,0,0
3990,Morocco,,Morocco,,,,,,1,6,2,0,0,45,0,0,0,0,0
3991,Morocco,,Morocco,,,,,,1,12,4,0,0,25,0,0,0,1,1
3992,Morocco,,Morocco,,,,,,1,,,0,0,25,1,0,0,1,1
3993,Morocco,,Morocco,,,,,,1,6,2,0,0,,0,0,0,1,1
3994,Morocco,,Morocco,,,,,,1,,,0,0,,0,0,0,0,0
3995,Morocco,,Morocco,,,,,,1,12,3,0,0,27,1,0,0,0,0
3996,Morocco,,Morocco,,,,,,1,6,2,0,0,45,0,0,0,0,0
3997,Morocco,,Morocco,,,,,,1,4,1,0,0,23,0,0,0,0,0
3998,Morocco,,Morocco,,,,,,1,,,0,0,,0,0,0,0,0
3999,Morocco,,Morocco,,,,,,1,6,2,0,0,25,0,0,0,0,0
4000,Morocco,,Morocco,Béni Mellal-Khénifra,,Béni Mellal-Khénifra,-6.235393,32.55651,1,,,0,0,28,0,0,0,0,0
4001,Morocco,,Morocco,Béni Mellal-Khénifra,,Béni Mellal-Khénifra,-6.235393,32.55651,1,10,3,0,0,28,0,0,0,0,0
4002,Morocco,,Morocco,Béni Mellal-Khénifra,,Béni Mellal-Khénifra,-6.235393,32.55651,1,9,3,0,0,32,1,0,0,0,0
4003,Morocco,,Morocco,Béni Mellal-Khénifra,,Béni Mellal-Khénifra,-6.235393,32.55651,1,9,3,0,0,23,0,0,0,0,0
4004,Morocco,,Morocco,Béni Mellal-Khénifra,,Béni Mellal-Khénifra,-6.235393,32.55651,1,15,6,1,1,23,0,1,0,0,0
4005,Morocco,,Morocco,Béni Mellal-Khénifra,,Béni Mellal-Khénifra,-6.235393,32.55651,1,14,5,0,0,21,0,1,0,0,0
4006,Morocco,,Morocco,Béni Mellal-Khénifra,,Béni Mellal-Khénifra,-6.235393,32.55651,1,5,1,0,0,39,1,0,0,1,1
4007,Morocco,,Morocco,Béni Mellal-Khénifra,,Béni Mellal-Khénifra,-6.235393,32.55651,1,9,3,0,0,33,1,0,0,0,0
4008,Morocco,,Morocco,Béni Mellal-Khénifra,,Béni Mellal-Khénifra,-6.235393,32.55651,1,10,3,0,0,28,0,0,0,0,0
4009,Morocco,,Morocco,Béni Mellal-Khénifra,,Béni Mellal-Khénifra,-6.235393,32.55651,1,15,6,1,1,23,0,1,0,0,0
4010,Morocco,,Morocco,Béni Mellal-Khénifra,,Béni Mellal-Khénifra,-6.235393,32.55651,1,9,3,0,0,25,1,0,0,0,0
4011,Morocco,,Morocco,Béni Mellal-Khénifra,,Béni Mellal-Khénifra,-6.235393,32.55651,1,9,3,0,0,36,1,0,0,0,0
4012,Morocco,,Morocco,Béni Mellal-Khénifra,,Béni Mellal-Khénifra,-6.235393,32.55651,1,,,0,0,25,0,0,0,0,0
4013,Morocco,,Morocco,Béni Mellal-Khénifra,,Béni Mellal-Khénifra,-6.235393,32.55651,1,,,0,0,24,1,0,0,0,0
4014,Morocco,Morocco,Morocco,Chaouia-Ouardigha,Chaouia - Ouardigha,Chaouia-Ouardigha,-7.1620192527771,33.02416610717773,0,6,2,0,0,65,1,0,0,,0
4015,Morocco,Morocco,Morocco,Chaouia-Ouardigha,Chaouia - Ouardigha,Chaouia-Ouardigha,-7.1620192527771,33.02416610717773,0,6,2,0,0,52,0,0,0,0,0
4016,Morocco,Morocco,Morocco,Chaouia-Ouardigha,Chaouia - Ouardigha,Chaouia-Ouardigha,-7.1620192527771,33.02416610717773,0,14,5,0,0,66,1,0,0,0,0
4017,Morocco,Morocco,Morocco,Chaouia-Ouardigha,Chaouia - Ouardigha,Chaouia-Ouardigha,-7.1620192527771,33.02416610717773,0,6,2,0,0,22,0,0,0,0,0
4018,Morocco,Morocco,Morocco,Chaouia-Ouardigha,Chaouia - Ouardigha,Chaouia-Ouardigha,-7.1620192527771,33.02416610717773,0,6,2,0,0,36,1,0,0,,0
4019,Morocco,Morocco,Morocco,Chaouia-Ouardigha,Chaouia - Ouardigha,Chaouia-Ouardigha,-7.1620192527771,33.02416610717773,0,14,5,0,0,29,0,0,0,0,0
4020,Morocco,Morocco,Morocco,Chaouia-Ouardigha,Chaouia - Ouardigha,Chaouia-Ouardigha,-7.1620192527771,33.02416610717773,0,0,1,0,0,33,0,0,1,0,1
4021,Morocco,Morocco,Morocco,Chaouia-Ouardigha,Chaouia - Ouardigha,Chaouia-Ouardigha,-7.1620192527771,33.02416610717773,0,6,2,0,0,40,1,0,0,,0
4022,Morocco,Morocco,Morocco,Chaouia-Ouardigha,Chaouia - Ouardigha,Chaouia-Ouardigha,-7.1620192527771,33.02416610717773,0,0,1,0,0,18,0,0,1,0,1
4023,Morocco,Morocco,Morocco,Chaouia-Ouardigha,Chaouia - Ouardigha,Chaouia-Ouardigha,-7.1620192527771,33.02416610717773,0,15,6,1,1,45,1,0,0,0,0
4024,Morocco,Morocco,Morocco,Chaouia-Ouardigha,Chaouia - Ouardigha,Chaouia-Ouardigha,-7.1620192527771,33.02416610717773,0,6,2,0,0,26,0,0,0,0,0
4025,Morocco,Morocco,Morocco,Chaouia-Ouardigha,Chaouia - Ouardigha,Chaouia-Ouardigha,-7.1620192527771,33.02416610717773,0,6,2,0,0,40,1,0,0,,0
4026,Morocco,Morocco,Morocco,Chaouia-Ouardigha,Chaouia - Ouardigha,Chaouia-Ouardigha,-7.1620192527771,33.02416610717773,0,6,2,0,0,19,0,0,1,0,1
4027,Morocco,Morocco,Morocco,Chaouia-Ouardigha,Chaouia - Ouardigha,Chaouia-Ouardigha,-7.1620192527771,33.02416610717773,0,14,5,0,0,30,1,0,0,1,1
4028,Morocco,Morocco,Morocco,Chaouia-Ouardigha,Chaouia - Ouardigha,Chaouia-Ouardigha,-7.1620192527771,33.02416610717773,0,12,4,0,0,68,1,0,0,0,0
4029,Morocco,Morocco,Morocco,Chaouia-Ouardigha,Chaouia - Ouardigha,Chaouia-Ouardigha,-7.1620192527771,33.02416610717773,0,9,3,0,0,36,1,0,0,,0
4030,Morocco,Morocco,Morocco,Chaouia-Ouardigha,Chaouia - Ouardigha,Chaouia-Ouardigha,-7.1620192527771,33.02416610717773,1,14,4,0,1,28,0,0,0,0,0
4031,Morocco,Morocco,Morocco,Chaouia-Ouardigha,Chaouia - Ouardigha,Chaouia-Ouardigha,-7.1620192527771,33.02416610717773,0,12,4,0,0,18,0,1,0,0,0
4032,Morocco,Morocco,Morocco,Chaouia-Ouardigha,Chaouia - Ouardigha,Chaouia-Ouardigha,-7.1620192527771,33.02416610717773,0,6,2,0,0,27,1,0,0,,0
4033,Morocco,Morocco,Morocco,Chaouia-Ouardigha,Chaouia - Ouardigha,Chaouia-Ouardigha,-7.1620192527771,33.02416610717773,0,12,4,0,0,39,0,0,0,0,0
4034,Morocco,Morocco,Morocco,Chaouia-Ouardigha,Chaouia - Ouardigha,Chaouia-Ouardigha,-7.1620192527771,33.02416610717773,0,12,4,0,0,45,1,0,0,0,0
4035,Morocco,Morocco,Morocco,Chaouia-Ouardigha,Chaouia - Ouardigha,Chaouia-Ouardigha,-7.1620192527771,33.02416610717773,0,15,6,1,1,34,1,0,0,0,0
4036,Morocco,Morocco,Morocco,Chaouia-Ouardigha,Chaouia - Ouardigha,Chaouia-Ouardigha,-7.1620192527771,33.02416610717773,0,17,7,1,1,26,1,0,0,0,0
4037,Morocco,Morocco,Morocco,Chaouia-Ouardigha,Chaouia - Ouardigha,Chaouia-Ouardigha,-7.1620192527771,33.02416610717773,0,0,1,0,0,21,0,0,1,0,1
4038,Morocco,Morocco,Morocco,Chaouia-Ouardigha,Chaouia - Ouardigha,Chaouia-Ouardigha,-7.1620192527771,33.02416610717773,0,0,1,0,0,60,1,0,0,0,0
4039,Morocco,Morocco,Morocco,Chaouia-Ouardigha,Chaouia - Ouardigha,Chaouia-Ouardigha,-7.1620192527771,33.02416610717773,0,0,1,0,0,56,0,0,0,1,1
4040,Morocco,Morocco,Morocco,Chaouia-Ouardigha,Chaouia - Ouardigha,Chaouia-Ouardigha,-7.1620192527771,33.02416610717773,0,0,1,0,0,20,0,0,1,0,1
4041,Morocco,Morocco,Morocco,Chaouia-Ouardigha,Chaouia - Ouardigha,Chaouia-Ouardigha,-7.1620192527771,33.02416610717773,0,0,1,0,0,60,1,0,0,1,1
4042,Morocco,Morocco,Morocco,Chaouia-Ouardigha,Chaouia - Ouardigha,Chaouia-Ouardigha,-7.1620192527771,33.02416610717773,0,6,2,0,0,45,1,0,0,,0
4043,Morocco,Morocco,Morocco,Chaouia-Ouardigha,Chaouia - Ouardigha,Chaouia-Ouardigha,-7.1620192527771,33.02416610717773,0,9,3,0,0,24,0,0,0,1,1
4044,Morocco,Morocco,Morocco,Chaouia-Ouardigha,Chaouia - Ouardigha,Chaouia-Ouardigha,-7.1620192527771,33.02416610717773,0,6,2,0,0,26,1,0,0,1,1
4045,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,1,9,3,0,0,,1,0,0,0,0
4046,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,1,15,6,0,0,24,0,1,0,0,0
4047,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,0,6,2,0,0,22,0,0,1,0,1
4048,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,0,6,2,0,0,57,1,0,1,0,1
4049,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,0,15,6,1,1,31,1,0,0,0,0
4050,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,0,0,1,0,0,23,0,0,1,0,1
4051,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,1,,,0,0,35,1,0,0,0,0
4052,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,1,0,1,0,0,20,0,0,0,0,0
4053,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,0,9,3,0,0,41,1,0,0,,0
4054,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,0,17,7,1,1,46,1,0,0,0,0
4055,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,1,8,2,0,0,,1,0,0,0,0
4056,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,1,3,1,0,0,,0,0,0,1,1
4057,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,1,8,2,0,0,23,0,0,0,0,0
4058,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,1,5,1,0,0,25,0,0,0,0,0
4059,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,1,5,1,0,0,20,0,0,0,0,0
4060,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,1,7,2,0,0,19,0,0,0,0,0
4061,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,0,14,5,0,0,54,1,0,0,0,0
4062,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,0,9,3,0,0,20,0,0,0,,0
4063,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,1,15,6,1,1,29,0,0,0,0,0
4064,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,1,6,2,0,0,24,0,0,0,0,0
4065,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,1,14,4,0,1,21,0,0,0,0,0
4066,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,1,10,3,0,0,22,0,0,0,0,0
4067,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,0,9,3,0,0,30,1,0,0,0,0
4068,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,0,0,1,0,0,22,0,0,1,0,1
4069,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,1,0,1,0,0,36,0,0,0,1,1
4070,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,0,14,5,0,0,23,0,0,0,0,0
4071,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,1,7,2,0,0,,1,0,0,0,0
4072,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,0,12,4,0,0,34,1,0,0,0,0
4073,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,0,6,2,0,0,42,1,0,0,0,0
4074,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,0,0,1,0,0,75,0,0,1,0,1
4075,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,1,5,1,0,0,,0,0,0,0,0
4076,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,0,6,2,0,0,25,0,0,1,0,1
4077,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,1,9,3,0,0,,0,0,0,0,0
4078,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,1,15,6,1,1,35,1,0,0,0,0
4079,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,1,9,3,0,0,32,0,0,0,0,0
4080,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,0,0,1,0,0,25,0,0,1,0,1
4081,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,1,12,4,0,0,,1,0,0,0,0
4082,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,0,6,2,0,0,43,1,0,0,1,1
4083,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,1,,,0,0,33,1,0,0,1,1
4084,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,1,8,2,0,0,25,0,0,0,0,0
4085,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,0,14,5,0,0,24,1,0,0,0,0
4086,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,1,15,6,1,1,35,1,0,0,0,0
4087,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,0,6,2,0,0,35,1,0,0,1,1
4088,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,1,12,4,0,0,30,1,0,0,0,0
4089,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,0,6,2,0,0,35,1,0,0,0,0
4090,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,0,12,4,0,0,26,0,0,0,0,0
4091,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,1,6,2,0,0,27,1,0,0,0,0
4092,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,1,15,6,1,1,,0,0,0,0,0
4093,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,0,6,2,0,0,32,1,0,0,0,0
4094,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,1,4,2,0,0,54,1,0,0,0,0
4095,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,1,7,2,0,0,23,0,0,0,0,0
4096,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,0,12,4,0,0,19,0,1,0,0,0
4097,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,1,3,1,0,0,31,1,0,0,0,0
4098,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,1,13,4,0,1,26,0,1,0,0,0
4099,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,1,12,4,0,0,39,1,0,0,1,1
4100,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,1,9,3,0,0,27,1,0,0,0,0
4101,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,0,9,3,0,0,60,1,0,0,1,1
4102,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,1,,,0,0,,1,0,0,0,0
4103,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,0,15,6,1,1,42,1,0,0,0,0
4104,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,1,7,2,0,0,23,0,0,0,0,0
4105,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,1,9,3,0,0,24,0,0,0,0,0
4106,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,1,12,4,0,0,30,1,0,0,0,0
4107,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,0,0,1,0,0,18,0,0,1,0,1
4108,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,1,12,4,0,0,29,1,0,0,0,0
4109,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,0,9,3,0,0,38,1,0,0,0,0
4110,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,0,6,2,0,0,44,1,0,0,0,0
4111,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,0,12,4,0,0,32,1,0,0,1,1
4112,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,1,13,4,0,1,43,0,0,0,1,1
4113,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,0,12,4,0,0,21,0,1,0,0,0
4114,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,0,9,3,0,0,46,1,0,0,0,0
4115,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,0,9,3,0,0,22,0,0,1,0,1
4116,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,0,9,3,0,0,20,0,0,1,0,1
4117,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,1,7,2,0,0,35,1,0,0,0,0
4118,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,1,6,2,0,0,17,0,1,0,0,0
4119,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,0,6,2,0,0,24,1,0,0,0,0
4120,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,1,6,2,0,0,,1,0,0,0,0
4121,Morocco,Morocco,Morocco,Fès-Boulemane,Fès - Boulemane,Fès-Boulemane,-4.222416877746582,33.45858383178711,0,14,5,0,0,26,1,0,0,,0
4122,Morocco,Morocco,Morocco,Gharb-Cherarda-Béni Hssen,Gharb - Chrarda - Béni Hssen,Gharb-Cherarda-Béni Hssen,-5.946391582489014,34.51476669311523,0,12,4,0,0,67,1,0,0,0,0
4123,Morocco,Morocco,Morocco,Gharb-Cherarda-Béni Hssen,Gharb - Chrarda - Béni Hssen,Gharb-Cherarda-Béni Hssen,-5.946391582489014,34.51476669311523,0,9,3,0,0,29,1,0,0,0,0
4124,Morocco,Morocco,Morocco,Gharb-Cherarda-Béni Hssen,Gharb - Chrarda - Béni Hssen,Gharb-Cherarda-Béni Hssen,-5.946391582489014,34.51476669311523,0,12,4,0,0,56,1,0,0,0,0
4125,Morocco,Morocco,Morocco,Gharb-Cherarda-Béni Hssen,Gharb - Chrarda - Béni Hssen,Gharb-Cherarda-Béni Hssen,-5.946391582489014,34.51476669311523,1,12,3,0,0,36,1,0,0,1,1
4126,Morocco,Morocco,Morocco,Gharb-Cherarda-Béni Hssen,Gharb - Chrarda - Béni Hssen,Gharb-Cherarda-Béni Hssen,-5.946391582489014,34.51476669311523,0,9,3,0,0,34,1,0,0,0,0
4127,Morocco,Morocco,Morocco,Gharb-Cherarda-Béni Hssen,Gharb - Chrarda - Béni Hssen,Gharb-Cherarda-Béni Hssen,-5.946391582489014,34.51476669311523,0,12,4,0,0,37,1,0,0,,0
4128,Morocco,Morocco,Morocco,Gharb-Cherarda-Béni Hssen,Gharb - Chrarda - Béni Hssen,Gharb-Cherarda-Béni Hssen,-5.946391582489014,34.51476669311523,1,2,1,0,0,27,0,0,0,0,0
4129,Morocco,Morocco,Morocco,Gharb-Cherarda-Béni Hssen,Gharb - Chrarda - Béni Hssen,Gharb-Cherarda-Béni Hssen,-5.946391582489014,34.51476669311523,0,9,3,0,0,47,1,0,0,0,0
4130,Morocco,Morocco,Morocco,Gharb-Cherarda-Béni Hssen,Gharb - Chrarda - Béni Hssen,Gharb-Cherarda-Béni Hssen,-5.946391582489014,34.51476669311523,0,14,5,0,0,40,1,0,0,0,0
4131,Morocco,Morocco,Morocco,Gharb-Cherarda-Béni Hssen,Gharb - Chrarda - Béni Hssen,Gharb-Cherarda-Béni Hssen,-5.946391582489014,34.51476669311523,0,6,2,0,0,54,1,0,0,0,0
4132,Morocco,Morocco,Morocco,Gharb-Cherarda-Béni Hssen,Gharb - Chrarda - Béni Hssen,Gharb-Cherarda-Béni Hssen,-5.946391582489014,34.51476669311523,0,12,4,0,0,25,0,0,0,1,1
4133,Morocco,Morocco,Morocco,Gharb-Cherarda-Béni Hssen,Gharb - Chrarda - Béni Hssen,Gharb-Cherarda-Béni Hssen,-5.946391582489014,34.51476669311523,1,12,4,0,0,32,1,0,0,1,1
4134,Morocco,Morocco,Morocco,Gharb-Cherarda-Béni Hssen,Gharb - Chrarda - Béni Hssen,Gharb-Cherarda-Béni Hssen,-5.946391582489014,34.51476669311523,0,14,5,0,0,46,1,0,0,1,1
4135,Morocco,Morocco,Morocco,Gharb-Cherarda-Béni Hssen,Gharb - Chrarda - Béni Hssen,Gharb-Cherarda-Béni Hssen,-5.946391582489014,34.51476669311523,1,9,3,0,0,24,1,0,0,0,0
4136,Morocco,Morocco,Morocco,Gharb-Cherarda-Béni Hssen,Gharb - Chrarda - Béni Hssen,Gharb-Cherarda-Béni Hssen,-5.946391582489014,34.51476669311523,0,9,3,0,0,24,0,0,0,1,1
4137,Morocco,Morocco,Morocco,Gharb-Cherarda-Béni Hssen,Gharb - Chrarda - Béni Hssen,Gharb-Cherarda-Béni Hssen,-5.946391582489014,34.51476669311523,0,0,1,0,0,18,0,0,1,0,1
4138,Morocco,Morocco,Morocco,Gharb-Cherarda-Béni Hssen,Gharb - Chrarda - Béni Hssen,Gharb-Cherarda-Béni Hssen,-5.946391582489014,34.51476669311523,0,9,3,0,0,41,1,0,0,0,0
4139,Morocco,Morocco,Morocco,Gharb-Cherarda-Béni Hssen,Gharb - Chrarda - Béni Hssen,Gharb-Cherarda-Béni Hssen,-5.946391582489014,34.51476669311523,0,6,2,0,0,26,0,0,0,1,1
