ID,country,governorate,edu_years,level_edu_ABIII,coledu,coledu_any,age,married,student,unemployed,agriman,lowstat,case
777,Algeria,Mascara,0,1,0,0,83,0,0,0,0,0,0
779,Algeria,Mascara,9,3,0,0,31,1,0,0,0,0,0
781,Algeria,Ouargla,15,6,0,1,24,0,1,0,0,0,0
783,Algeria,Ouargla,12,4,0,0,21,0,1,0,0,0,0
785,Algeria,Ouargla,9,3,0,0,43,1,0,0,0,0,0
787,Algeria,Ouargla,15,6,0,1,22,0,1,0,0,0,0
789,Algeria,Ouargla,15,6,0,1,24,0,1,0,0,0,0
791,Algeria,Ouargla,12,4,0,0,18,0,1,0,0,0,0
793,Algeria,Ouargla,15,6,1,1,36,1,0,0,0,0,0
795,Algeria,Ouargla,9,3,0,0,23,0,0,1,0,1,0
797,Algeria,Ouargla,0,1,0,0,69,1,0,0,0,0,0
799,Algeria,Ouargla,12,4,0,0,19,0,1,0,0,0,0
801,Algeria,Ouargla,5,2,0,0,47,1,0,0,0,0,0
803,Algeria,Ouargla,0,1,0,0,72,0,0,0,0,0,0
805,Algeria,Ouargla,9,3,0,0,25,0,0,0,0,0,0
807,Algeria,Ouargla,0,1,0,0,63,1,0,0,0,0,0
809,Algeria,Ouargla,9,3,0,0,32,0,0,0,0,0,0
811,Algeria,Ouargla,5,2,0,0,34,0,0,0,1,1,0
813,Algeria,Ouargla,17,7,1,1,39,1,0,0,0,0,0
815,Algeria,Ouargla,5,2,0,0,58,1,0,0,0,0,0
817,Algeria,Ouargla,0,1,0,0,68,1,0,0,0,0,0
819,Algeria,Ouargla,12,4,0,0,26,0,1,0,0,0,0
821,Algeria,Oran,5,2,0,0,25,0,0,1,0,1,0
823,Algeria,Oran,5,2,0,0,43,1,0,1,0,1,0
825,Algeria,Oran,12,4,0,0,19,0,1,0,0,0,0
827,Algeria,Oran,12,4,0,0,35,1,0,0,0,0,0
829,Algeria,Oran,14,5,0,0,45,0,0,0,0,0,0
831,Algeria,Oran,5,2,0,0,37,1,0,0,0,0,0
833,Algeria,Oran,0,1,0,0,79,0,0,0,0,0,0
835,Algeria,Oran,9,3,0,0,27,0,1,0,0,0,0
837,Algeria,Oran,12,4,0,0,30,0,0,1,0,1,0
839,Algeria,Oran,5,2,0,0,73,1,0,0,0,0,0
841,Algeria,Oran,9,3,0,0,33,0,0,0,0,0,0
843,Algeria,Oran,0,1,0,0,65,1,0,0,0,0,0
845,Algeria,Oran,14,5,0,0,19,0,1,0,0,0,0
847,Algeria,Oran,5,2,0,0,63,1,0,0,0,0,0
849,Algeria,Oran,5,2,0,0,44,0,0,0,0,0,0
851,Algeria,Oran,12,4,0,0,18,0,1,0,0,0,0
853,Algeria,Oran,9,3,0,0,50,1,0,0,0,0,0
855,Algeria,Oran,5,2,0,0,43,0,0,1,0,1,0
857,Algeria,Oran,5,2,0,0,76,1,0,0,0,0,0
859,Algeria,Oran,5,2,0,0,42,0,0,1,0,1,0
861,Algeria,Oran,0,1,0,0,65,1,0,0,0,0,0
863,Algeria,Oran,9,3,0,0,27,0,0,0,0,0,0
865,Algeria,Oran,14,5,0,0,47,1,0,0,0,0,0
867,Algeria,Oran,9,3,0,0,40,1,0,0,0,0,0
869,Algeria,Oran,5,2,0,0,30,0,0,1,0,1,0
871,Algeria,Oran,9,3,0,0,69,1,0,0,0,0,0
873,Algeria,Oran,9,3,0,0,39,0,0,0,0,0,0
875,Algeria,Oran,5,2,0,0,33,1,0,0,0,0,0
877,Algeria,Oran,5,2,0,0,40,1,0,0,1,1,0
879,Algeria,Oran,5,2,0,0,33,1,0,1,0,1,0
881,Algeria,Oran,14,5,0,0,23,0,1,0,0,0,0
883,Algeria,Oran,5,2,0,0,57,1,0,0,0,0,0
885,Algeria,Oran,5,2,0,0,47,1,0,0,0,0,0
887,Algeria,Oran,14,5,0,0,24,0,1,0,0,0,0
889,Algeria,Oran,9,3,0,0,36,0,0,1,0,1,0
891,Algeria,El Bayadh,5,2,0,0,25,0,0,1,0,1,0
893,Algeria,El Bayadh,5,2,0,0,45,0,0,0,1,1,0
895,Algeria,El Bayadh,5,2,0,0,40,0,0,0,0,0,0
897,Algeria,El Bayadh,14,5,0,0,20,0,1,0,0,0,0
899,Algeria,El Bayadh,5,2,0,0,31,0,0,0,0,0,0
901,Algeria,Bordj Bou Arréridj,5,2,0,0,44,1,0,0,0,0,0
903,Algeria,Bordj Bou Arréridj,14,5,0,0,42,1,0,0,0,0,0
905,Algeria,Bordj Bou Arréridj,9,3,0,0,56,1,0,0,0,0,0
907,Algeria,Bordj Bou Arréridj,14,5,0,0,30,0,0,0,0,0,0
909,Algeria,Bordj Bou Arréridj,14,5,0,0,33,0,0,0,0,0,0
911,Algeria,Bordj Bou Arréridj,0,1,0,0,67,1,0,0,0,0,0
913,Algeria,Bordj Bou Arréridj,9,3,0,0,68,1,0,0,0,0,0
915,Algeria,Bordj Bou Arréridj,12,4,0,0,28,0,0,1,0,1,0
917,Algeria,Bordj Bou Arréridj,0,1,0,0,64,1,0,0,0,0,0
919,Algeria,Bordj Bou Arréridj,14,5,0,0,35,1,0,0,0,0,0
921,Algeria,Bordj Bou Arréridj,14,5,0,0,24,0,0,0,0,0,0
923,Algeria,Bordj Bou Arréridj,12,4,0,0,38,1,0,0,0,0,0
925,Algeria,Bordj Bou Arréridj,12,4,0,0,18,0,1,0,0,0,0
927,Algeria,Bordj Bou Arréridj,12,4,0,0,44,1,0,0,0,0,0
929,Algeria,Bordj Bou Arréridj,9,3,0,0,39,1,0,0,0,0,0
931,Algeria,Boumerdes,12,4,0,0,21,0,0,0,1,1,0
933,Algeria,Boumerdes,0,1,0,0,63,1,0,0,0,0,0
935,Algeria,Boumerdes,15,6,0,1,23,0,1,0,0,0,0
937,Algeria,Boumerdes,12,4,0,0,18,0,1,0,0,0,0
939,Algeria,Boumerdes,15,6,0,1,23,0,1,0,0,0,0
941,Algeria,Boumerdes,12,4,0,0,18,0,1,0,0,0,0
943,Algeria,Boumerdes,5,2,0,0,40,1,0,0,0,0,0
945,Algeria,Boumerdes,0,1,0,0,82,0,0,0,0,0,0
947,Algeria,Boumerdes,5,2,0,0,43,1,0,0,0,0,0
949,Algeria,Boumerdes,9,3,0,0,38,1,0,0,0,0,0
951,Algeria,Boumerdes,9,3,0,0,32,0,0,0,0,0,0
953,Algeria,Boumerdes,0,1,0,0,60,1,0,0,0,0,0
955,Algeria,Boumerdes,0,1,0,0,68,0,0,0,0,0,0
957,Algeria,Boumerdes,9,3,0,0,48,1,0,0,0,0,0
959,Algeria,Boumerdes,5,2,0,0,38,1,0,0,0,0,0
961,Algeria,Boumerdes,5,2,0,0,37,1,0,0,0,0,0
963,Algeria,Boumerdes,5,2,0,0,54,1,0,0,1,1,0
965,Algeria,Boumerdes,5,2,0,0,50,1,0,0,0,0,0
967,Algeria,Boumerdes,5,2,0,0,38,1,0,0,0,0,0
969,Algeria,Boumerdes,12,4,0,0,29,0,0,0,0,0,0
971,Algeria,Boumerdes,15,6,1,1,24,0,0,1,0,1,0
973,Algeria,Boumerdes,12,4,0,0,29,0,0,1,0,1,0
975,Algeria,Boumerdes,12,4,0,0,19,0,1,0,0,0,0
977,Algeria,Boumerdes,9,3,0,0,31,0,0,0,0,0,0
979,Algeria,Boumerdes,12,4,0,0,19,0,1,0,0,0,0
981,Algeria,El Taref,5,2,0,0,66,1,0,0,0,0,0
983,Algeria,El Taref,12,4,0,0,19,0,1,0,0,0,0
985,Algeria,El Taref,12,4,0,0,24,0,1,0,0,0,0
987,Algeria,El Taref,15,6,1,1,25,0,0,0,0,0,0
989,Algeria,El Taref,0,1,0,0,65,1,0,0,0,0,0
991,Algeria,Tissemsilt,9,3,0,0,40,1,0,0,0,0,0
993,Algeria,Tissemsilt,5,2,0,0,41,1,0,0,0,0,0
995,Algeria,Tissemsilt,14,5,0,0,32,0,0,0,0,0,0
997,Algeria,Tissemsilt,5,2,0,0,51,1,0,0,0,0,0
999,Algeria,Tissemsilt,0,1,0,0,54,1,0,0,0,0,0
1001,Algeria,El Oued,0,1,0,0,50,1,0,0,1,1,0
1003,Algeria,El Oued,5,2,0,0,48,0,0,1,0,1,0
1005,Algeria,El Oued,12,4,0,0,34,0,0,0,0,0,0
1007,Algeria,El Oued,12,4,0,0,43,1,0,0,0,0,0
1009,Algeria,El Oued,5,2,0,0,34,1,0,0,0,0,0
1011,Algeria,El Oued,5,2,0,0,25,0,0,0,0,0,0
1013,Algeria,El Oued,5,2,0,0,66,1,0,0,0,0,0
1015,Algeria,El Oued,5,2,0,0,28,0,0,0,0,0,0
1017,Algeria,El Oued,5,2,0,0,57,1,0,0,0,0,0
1019,Algeria,El Oued,12,4,0,0,21,0,1,0,0,0,0
1021,Algeria,El Oued,5,2,0,0,54,1,0,0,0,0,0
1023,Algeria,El Oued,0,1,0,0,59,0,0,0,0,0,0
1025,Algeria,El Oued,0,1,0,0,63,1,0,0,0,0,0
1027,Algeria,El Oued,14,5,0,0,23,0,0,1,0,1,0
1029,Algeria,El Oued,9,3,0,0,20,0,0,1,0,1,0
1031,Algeria,Khenchela,5,2,0,0,29,0,0,0,0,0,0
1033,Algeria,Khenchela,12,4,0,0,24,0,0,0,0,0,0
1035,Algeria,Khenchela,15,6,1,1,37,1,0,0,0,0,0
1037,Algeria,Khenchela,5,2,0,0,49,1,0,0,0,0,0
1039,Algeria,Khenchela,5,2,0,0,21,0,0,1,0,1,0
1041,Algeria,Khenchela,5,2,0,0,33,0,0,0,0,0,0
1043,Algeria,Khenchela,9,3,0,0,28,0,0,0,0,0,0
1045,Algeria,Khenchela,9,3,0,0,29,0,0,1,0,1,0
1047,Algeria,Khenchela,5,2,0,0,37,1,0,0,0,0,0
1049,Algeria,Khenchela,0,1,0,0,64,1,0,0,0,0,0
1051,Algeria,Khenchela,15,6,1,1,32,1,0,0,0,0,0
1053,Algeria,Khenchela,15,6,1,1,45,1,0,0,0,0,0
1055,Algeria,Khenchela,9,3,0,0,25,0,0,0,0,0,0
1057,Algeria,Khenchela,14,5,0,0,43,1,0,0,0,0,0
1059,Algeria,Khenchela,9,3,0,0,42,1,0,0,0,0,0
1061,Algeria,Khenchela,5,2,0,0,42,1,0,0,,0,0
1063,Algeria,Khenchela,14,5,0,0,35,1,0,0,0,0,0
1065,Algeria,Khenchela,12,4,0,0,27,0,0,0,0,0,0
1067,Algeria,Khenchela,5,2,0,0,67,1,0,0,0,0,0
1069,Algeria,Khenchela,15,6,1,1,25,0,0,0,0,0,0
1071,Algeria,Souk Ahras,12,4,0,0,19,0,1,0,0,0,0
1073,Algeria,Souk Ahras,15,6,1,1,28,0,0,0,0,0,0
1075,Algeria,Souk Ahras,12,4,0,0,25,0,0,1,0,1,0
1077,Algeria,Souk Ahras,14,5,0,0,46,1,0,0,0,0,0
1079,Algeria,Souk Ahras,9,3,0,0,38,1,0,0,0,0,0
1081,Algeria,Tipasa,12,4,0,0,18,0,1,0,0,0,0
1083,Algeria,Tipasa,5,2,0,0,22,0,0,0,0,0,0
1085,Algeria,Tipasa,5,2,0,0,40,1,0,0,0,0,0
1087,Algeria,Tipasa,9,3,0,0,39,1,0,0,0,0,0
1089,Algeria,Tipasa,9,3,0,0,20,0,0,1,0,1,0
1091,Algeria,Tipasa,9,3,0,0,46,1,0,0,0,0,0
1093,Algeria,Tipasa,5,2,0,0,29,1,0,0,0,0,0
1095,Algeria,Tipasa,9,3,0,0,20,0,0,0,,0,0
1097,Algeria,Tipasa,15,6,1,1,52,1,0,0,0,0,0
1099,Algeria,Tipasa,5,2,0,0,39,0,0,1,0,1,0
1101,Algeria,Mila,0,1,0,0,77,0,0,0,0,0,0
1103,Algeria,Mila,5,2,0,0,46,1,0,0,0,0,0
1105,Algeria,Mila,12,4,0,0,24,0,0,0,1,1,0
1107,Algeria,Mila,9,3,0,0,34,0,0,0,0,0,0
1109,Algeria,Mila,5,2,0,0,39,1,0,0,1,1,0
1111,Algeria,Mila,15,6,1,1,45,1,0,0,0,0,0
1113,Algeria,Mila,14,5,0,0,25,0,1,0,0,0,0
1115,Algeria,Mila,9,3,0,0,40,1,0,0,0,0,0
1117,Algeria,Mila,14,5,0,0,41,1,0,0,0,0,0
1119,Algeria,Mila,12,4,0,0,18,0,1,0,0,0,0
1121,Algeria,Mila,12,4,0,0,28,0,0,1,0,1,0
1123,Algeria,Mila,9,3,0,0,22,0,1,0,0,0,0
1125,Algeria,Mila,12,4,0,0,19,0,1,0,0,0,0
1127,Algeria,Mila,0,1,0,0,72,1,0,0,0,0,0
1129,Algeria,Mila,0,1,0,0,68,1,0,1,0,1,0
1131,Algeria,Aïn Defla,15,6,1,1,41,1,0,0,0,0,0
1133,Algeria,Aïn Defla,9,3,0,0,22,0,0,1,0,1,0
1135,Algeria,Aïn Defla,14,5,0,0,43,1,0,0,0,0,0
1137,Algeria,Aïn Defla,12,4,0,0,20,0,1,0,0,0,0
1139,Algeria,Aïn Defla,14,5,0,0,47,1,0,0,0,0,0
1141,Algeria,Aïn Defla,15,6,0,1,22,0,1,0,0,0,0
1143,Algeria,Aïn Defla,12,4,0,0,27,0,0,1,0,1,0
1145,Algeria,Aïn Defla,9,3,0,0,32,1,0,0,0,0,0
1147,Algeria,Aïn Defla,9,3,0,0,27,0,0,1,0,1,0
1149,Algeria,Aïn Defla,5,2,0,0,44,1,0,0,0,0,0
1151,Algeria,Ain Tecmouchent,12,4,0,0,38,0,0,0,0,0,0
1153,Algeria,Ain Tecmouchent,9,3,0,0,29,0,0,0,0,0,0
1155,Algeria,Ain Tecmouchent,9,3,0,0,25,0,0,1,0,1,0
1157,Algeria,Ain Tecmouchent,9,3,0,0,60,1,0,0,0,0,0
1159,Algeria,Ain Tecmouchent,12,4,0,0,44,1,0,0,,0,0
1161,Algeria,Ghardaïa,12,4,0,0,18,0,1,0,0,0,0
1163,Algeria,Ghardaïa,5,2,0,0,27,1,0,0,0,0,0
1165,Algeria,Ghardaïa,12,4,0,0,20,0,1,0,0,0,0
1167,Algeria,Ghardaïa,0,1,0,0,75,1,0,0,0,0,0
1169,Algeria,Ghardaïa,0,1,0,0,61,0,0,0,0,0,0
1171,Algeria,Ghardaïa,12,4,0,0,20,0,1,0,0,0,0
1173,Algeria,Ghardaïa,5,2,0,0,32,1,0,0,0,0,0
1175,Algeria,Ghardaïa,14,5,0,0,29,0,0,0,,0,0
1177,Algeria,Ghardaïa,9,3,0,0,31,0,0,0,0,0,0
1179,Algeria,Ghardaïa,5,2,0,0,41,1,0,0,0,0,0
1181,Algeria,Ghardaïa,9,3,0,0,27,0,0,1,0,1,0
1183,Algeria,Ghardaïa,12,4,0,0,34,0,0,0,0,0,0
1185,Algeria,Ghardaïa,9,3,0,0,29,1,0,0,0,0,0
1187,Algeria,Ghardaïa,0,1,0,0,64,1,0,0,0,0,0
1189,Algeria,Ghardaïa,0,1,0,0,42,1,0,0,0,0,0
1191,Algeria,Ghardaïa,12,4,0,0,23,0,0,1,0,1,0
1193,Algeria,Ghardaïa,12,4,0,0,19,0,1,0,0,0,0
1195,Algeria,Ghardaïa,12,4,0,0,40,1,0,0,0,0,0
1197,Algeria,Ghardaïa,9,3,0,0,33,1,0,0,0,0,0
1199,Algeria,Ghardaïa,5,2,0,0,52,1,0,0,0,0,0
1201,Algeria,Ghardaïa,5,2,0,0,37,1,0,0,0,0,0
1203,Algeria,Ghardaïa,5,2,0,0,35,0,0,0,0,0,0
1205,Algeria,Ghardaïa,5,2,0,0,23,0,0,1,0,1,0
1207,Algeria,Ghardaïa,9,3,0,0,34,0,0,0,0,0,0
1209,Algeria,Ghardaïa,5,2,0,0,49,0,0,0,0,0,0
1211,Algeria,Relizane,9,3,0,0,20,0,0,1,0,1,0
1213,Algeria,Relizane,0,1,0,0,68,1,0,0,0,0,0
1215,Algeria,Relizane,15,6,0,1,31,0,1,0,0,0,0
1217,Algeria,Relizane,12,4,0,0,23,0,0,1,0,1,0
1219,Algeria,Relizane,14,5,0,0,41,0,0,1,0,1,0
2,Egypt,Cairo,12,4,0,0,21,0,0,1,0,1,0
4,Egypt,Cairo,0,1,0,0,61,1,0,0,0,0,0
6,Egypt,Cairo,0,1,0,0,48,1,0,0,0,0,0
8,Egypt,Cairo,0,1,0,0,35,1,0,0,0,0,0
10,Egypt,Cairo,16,6,0,1,24,0,1,0,0,0,0
12,Egypt,Cairo,16,6,1,1,25,0,0,0,0,0,0
15,Egypt,Cairo,9,3,0,0,68,1,0,0,0,0,0
17,Egypt,Cairo,0,1,0,0,42,1,0,0,0,0,0
20,Egypt,Cairo,6,2,0,0,60,1,0,0,1,1,0
21,Egypt,Cairo,14,5,0,0,23,0,0,0,0,0,0
23,Egypt,Cairo,16,6,1,1,47,1,0,0,0,0,0
25,Egypt,Cairo,9,3,0,0,48,1,0,0,0,0,0
27,Egypt,Cairo,9,3,0,0,32,0,0,1,0,1,0
30,Egypt,Cairo,16,6,1,1,37,1,0,0,1,1,0
31,Egypt,Cairo,12,4,0,0,53,1,0,0,1,1,0
33,Egypt,Cairo,12,4,0,0,21,0,0,1,0,1,0
36,Egypt,Cairo,16,6,1,1,38,1,0,0,0,0,0
37,Egypt,Cairo,14,5,0,0,40,1,0,0,,0,0
39,Egypt,Cairo,16,6,1,1,35,1,0,0,0,0,0
41,Egypt,Cairo,12,4,0,0,32,1,0,0,1,1,0
43,Egypt,Cairo,16,6,1,1,21,0,0,1,0,1,0
45,Egypt,Cairo,9,3,0,0,57,1,0,0,1,1,0
48,Egypt,Cairo,0,1,0,0,45,1,0,0,1,1,0
50,Egypt,Cairo,16,6,1,1,39,1,0,0,0,0,0
51,Egypt,Cairo,9,3,0,0,65,0,0,0,0,0,0
54,Egypt,Cairo,0,1,0,0,58,1,0,0,1,1,0
56,Egypt,Cairo,14,5,0,0,35,1,0,0,0,0,0
57,Egypt,Cairo,0,1,0,0,39,1,0,0,0,0,0
61,Egypt,Cairo,16,6,1,1,34,1,0,0,0,0,0
63,Egypt,Cairo,9,3,0,0,70,1,0,0,0,0,0
66,Egypt,Cairo,14,5,0,0,42,1,0,0,0,0,0
70,Egypt,Cairo,14,5,0,0,35,0,0,0,0,0,0
72,Egypt,Cairo,0,1,0,0,58,1,0,0,0,0,0
73,Egypt,Cairo,16,6,1,1,47,1,0,0,0,0,0
75,Egypt,Cairo,14,5,0,0,38,1,0,0,0,0,0
77,Egypt,Cairo,0,1,0,0,57,1,0,0,0,0,0
79,Egypt,Cairo,0,1,0,0,65,1,0,0,0,0,0
81,Egypt,Cairo,14,5,0,0,55,0,0,0,,0,0
84,Egypt,Cairo,12,4,0,0,21,0,0,0,1,1,0
87,Egypt,Cairo,14,5,0,0,27,0,0,1,0,1,0
90,Egypt,Cairo,16,6,1,1,30,0,0,0,0,0,0
92,Egypt,Cairo,16,6,1,1,31,0,0,1,0,1,0
95,Egypt,Cairo,14,5,0,0,28,0,0,0,1,1,0
96,Egypt,Cairo,12,4,0,0,18,0,1,0,0,0,0
97,Egypt,Cairo,16,6,1,1,43,1,0,0,0,0,0
102,Egypt,Cairo,14,5,0,0,43,1,0,0,0,0,0
104,Egypt,Cairo,14,5,0,0,59,1,0,0,0,0,0
106,Egypt,Cairo,9,3,0,0,45,1,0,0,0,0,0
108,Egypt,Cairo,0,1,0,0,67,0,0,0,0,0,0
110,Egypt,Cairo,6,2,0,0,53,1,0,0,1,1,0
111,Egypt,Cairo,14,5,0,0,23,0,0,1,0,1,0
114,Egypt,Cairo,14,5,0,0,45,1,0,0,0,0,0
116,Egypt,Cairo,12,4,0,0,23,0,0,0,1,1,0
118,Egypt,Cairo,0,1,0,0,64,1,0,0,0,0,0
119,Egypt,Cairo,12,4,0,0,21,1,0,0,1,1,0
122,Egypt,Cairo,0,1,0,0,55,1,0,0,0,0,0
124,Egypt,Cairo,16,6,1,1,29,1,0,0,0,0,0
125,Egypt,Cairo,14,5,0,0,30,1,0,0,1,1,0
128,Egypt,Cairo,14,5,0,0,63,1,0,0,0,0,0
129,Egypt,Cairo,12,4,0,0,58,1,0,0,0,0,0
132,Egypt,Cairo,0,1,0,0,65,1,0,0,0,0,0
133,Egypt,Cairo,0,1,0,0,62,1,0,0,1,1,0
136,Egypt,Cairo,0,1,0,0,56,1,0,0,0,0,0
138,Egypt,Cairo,16,6,1,1,59,1,0,0,0,0,0
139,Egypt,Cairo,0,1,0,0,55,1,0,0,1,1,0
141,Egypt,Alexander,12,4,0,0,19,0,1,0,0,0,0
143,Egypt,Alexander,14,5,0,0,35,0,0,0,1,1,0
145,Egypt,Alexander,0,1,0,0,35,0,0,0,,0,0
147,Egypt,Alexander,12,4,0,0,19,0,1,0,0,0,0
151,Egypt,Alexander,0,1,0,0,50,1,0,0,0,0,0
153,Egypt,Alexander,0,1,0,0,70,1,0,0,0,0,0
155,Egypt,Alexander,16,6,0,1,25,0,1,0,0,0,0
157,Egypt,Alexander,16,6,1,1,53,1,0,0,0,0,0
159,Egypt,Alexander,0,1,0,0,19,0,0,0,0,0,0
161,Egypt,Alexander,14,5,0,0,56,1,0,0,0,0,0
163,Egypt,Alexander,14,5,0,0,23,0,0,0,0,0,0
165,Egypt,Alexander,16,6,1,1,26,0,0,0,0,0,0
167,Egypt,Alexander,6,2,0,0,18,0,0,0,0,0,0
169,Egypt,Alexander,0,1,0,0,41,1,0,0,0,0,0
173,Egypt,Alexander,14,5,0,0,51,1,0,0,0,0,0
175,Egypt,Alexander,9,3,0,0,22,1,0,0,0,0,0
177,Egypt,Alexander,14,5,0,0,22,0,0,0,1,1,0
179,Egypt,Alexander,14,5,0,0,42,1,0,0,0,0,0
182,Egypt,Alexander,0,1,0,0,66,1,0,0,0,0,0
184,Egypt,Alexander,12,4,0,0,23,0,0,0,,0,0
186,Egypt,Alexander,0,1,0,0,29,0,0,0,,0,0
188,Egypt,Alexander,14,5,0,0,23,0,0,1,0,1,0
189,Egypt,Alexander,0,1,0,0,35,0,0,1,0,1,0
192,Egypt,Alexander,14,5,0,0,24,0,0,1,0,1,0
194,Egypt,Alexander,0,1,0,0,52,0,0,0,1,1,0
196,Egypt,Alexander,0,1,0,0,56,1,0,0,0,0,0
198,Egypt,Alexander,14,5,0,0,24,0,0,1,0,1,0
200,Egypt,Alexander,16,6,1,1,47,1,0,0,0,0,0
201,Egypt,Alexander,16,6,1,1,23,0,0,0,0,0,0
205,Egypt,Alexander,6,2,0,0,25,0,0,0,0,0,0
207,Egypt,Alexander,12,4,0,0,41,1,0,0,1,1,0
209,Egypt,Alexander,16,6,1,1,50,1,0,0,0,0,0
211,Egypt,Suez,12,4,0,0,32,1,0,0,0,0,0
213,Egypt,Suez,14,5,0,0,53,1,0,0,1,1,0
215,Egypt,Suez,14,5,0,0,23,0,0,0,,0,0
219,Egypt,Suez,12,4,0,0,18,0,1,0,0,0,0
222,Egypt,Suez,14,5,0,0,47,1,0,0,0,0,0
224,Egypt,Suez,14,5,0,0,23,0,0,0,1,1,0
226,Egypt,Suez,14,5,0,0,54,1,0,0,0,0,0
228,Egypt,Suez,16,6,1,1,31,1,0,0,0,0,0
230,Egypt,Suez,0,1,0,0,63,1,0,0,0,0,0
232,Egypt,Damietta,14,5,0,0,29,1,0,0,0,0,0
234,Egypt,Damietta,14,5,0,0,37,1,0,0,0,0,0
236,Egypt,Damietta,16,6,1,1,35,1,0,0,0,0,0
238,Egypt,Damietta,9,3,0,0,58,1,0,0,0,0,0
240,Egypt,Damietta,14,5,0,0,30,1,0,0,0,0,0
241,Egypt,Damietta,12,4,0,0,19,0,0,1,0,1,0
243,Egypt,Damietta,0,1,0,0,53,1,0,0,1,1,0
245,Egypt,Damietta,0,1,0,0,33,1,0,0,1,1,0
247,Egypt,Damietta,12,4,0,0,19,0,0,1,0,1,0
249,Egypt,Damietta,14,5,0,0,42,1,0,0,0,0,0
251,Egypt,Dakahlia,6,2,0,0,40,1,0,0,1,1,0
253,Egypt,Dakahlia,12,4,0,0,28,1,0,0,0,0,0
255,Egypt,Dakahlia,16,6,1,1,30,1,0,0,0,0,0
257,Egypt,Dakahlia,14,5,0,0,39,1,0,0,0,0,0
259,Egypt,Dakahlia,12,4,0,0,43,1,0,0,1,1,0
261,Egypt,Dakahlia,14,5,0,0,24,0,0,0,0,0,0
263,Egypt,Dakahlia,16,6,1,1,28,1,0,0,0,0,0
265,Egypt,Dakahlia,14,5,0,0,57,1,0,0,0,0,0
267,Egypt,Dakahlia,14,5,0,0,25,0,0,0,1,1,0
269,Egypt,Dakahlia,16,6,1,1,41,1,0,0,0,0,0
271,Egypt,Dakahlia,6,2,0,0,39,1,0,0,0,0,0
273,Egypt,Dakahlia,14,5,0,0,45,1,0,0,1,1,0
275,Egypt,Dakahlia,6,2,0,0,70,1,0,0,0,0,0
277,Egypt,Dakahlia,14,5,0,0,35,1,0,0,0,0,0
279,Egypt,Dakahlia,12,4,0,0,22,0,0,0,0,0,0
281,Egypt,Dakahlia,14,5,0,0,33,0,0,0,0,0,0
283,Egypt,Dakahlia,14,5,0,0,24,1,0,0,1,1,0
285,Egypt,Dakahlia,12,4,0,0,20,0,0,0,0,0,0
287,Egypt,Dakahlia,14,5,0,0,44,1,0,0,0,0,0
289,Egypt,Dakahlia,14,5,0,0,36,1,0,0,0,0,0
291,Egypt,Dakahlia,14,5,0,0,35,1,0,0,0,0,0
293,Egypt,Dakahlia,0,1,0,0,49,1,0,0,0,0,0
295,Egypt,Dakahlia,14,5,0,0,58,1,0,0,0,0,0
297,Egypt,Dakahlia,0,1,0,0,53,1,0,0,0,0,0
299,Egypt,Dakahlia,0,1,0,0,38,1,0,0,0,0,0
301,Egypt,Dakahlia,9,3,0,0,21,0,0,0,0,0,0
303,Egypt,Dakahlia,16,6,1,1,21,0,0,0,1,1,0
305,Egypt,Dakahlia,14,5,0,0,61,1,0,0,0,0,0
307,Egypt,Dakahlia,9,3,0,0,58,1,0,0,0,0,0
309,Egypt,Dakahlia,0,1,0,0,62,1,0,0,1,1,0
311,Egypt,Dakahlia,16,6,1,1,42,1,0,0,0,0,0
313,Egypt,Dakahlia,14,5,0,0,40,1,0,0,1,1,0
315,Egypt,Dakahlia,16,6,1,1,35,0,0,0,0,0,0
317,Egypt,Dakahlia,6,2,0,0,65,1,0,0,1,1,0
319,Egypt,Dakahlia,16,6,1,1,29,1,0,0,1,1,0
321,Egypt,Dakahlia,6,2,0,0,67,1,0,0,0,0,0
323,Egypt,Dakahlia,14,5,0,0,22,0,0,0,1,1,0
325,Egypt,Dakahlia,16,6,1,1,34,1,0,0,0,0,0
327,Egypt,Dakahlia,14,5,0,0,35,1,0,0,0,0,0
329,Egypt,Dakahlia,0,1,0,0,50,1,0,0,1,1,0
333,Egypt,El Sharqiya,16,6,0,1,21,0,1,0,0,0,0
335,Egypt,El Sharqiya,14,5,0,0,44,1,0,0,0,0,0
337,Egypt,El Sharqiya,0,1,0,0,62,1,0,0,1,1,0
339,Egypt,El Sharqiya,14,5,0,0,25,1,0,0,0,0,0
341,Egypt,El Sharqiya,12,4,0,0,44,1,0,0,0,0,0
343,Egypt,El Sharqiya,12,4,0,0,48,1,0,0,0,0,0
345,Egypt,El Sharqiya,16,6,1,1,35,1,0,0,0,0,0
347,Egypt,El Sharqiya,12,4,0,0,31,1,0,0,0,0,0
349,Egypt,El Sharqiya,12,4,0,0,29,1,0,0,0,0,0
351,Egypt,El Sharqiya,9,3,0,0,42,1,0,0,0,0,0
353,Egypt,El Sharqiya,12,4,0,0,34,1,0,0,1,1,0
355,Egypt,El Sharqiya,6,2,0,0,49,1,0,0,1,1,0
357,Egypt,El Sharqiya,12,4,0,0,30,1,0,0,1,1,0
359,Egypt,El Sharqiya,9,3,0,0,36,1,0,0,1,1,0
361,Egypt,El Sharqiya,0,1,0,0,66,1,0,0,1,1,0
